project_id,project_name,treatment,site,burn_name,burn_year,ecoregion_name_l2,latitude,longitude,accuracy_horizontal,elevation,accuracy_vertical,slope,aspect,moisture,stand_density,stand_basal_area,prop_black_spruce,stand_age,stand_origin,ag_biomass_prefire,ag_c_prefire,ag_biomass_combusted,ag_c_combusted,prefire_sol,mean_residual_org_layer_depth,burn_depth,prop_sol_combusted,residual_sol_c,bg_c_prefire,bg_c_combusted,prop_sol_c_combusted,total_c_pool_prefire,prop_prefire_bg_c,total_c_combusted,prop_total_bg_c_combusted,prop_total_prefire_c_combusted,dob,precipitation,temperature,relative_humidity,wind_speed,drought_code,drought_moisture_code,fine_fuel_moisture_code,initial_spread_index,buildup_index,fire_weather_index,daily_severity_rank
AK_KT.sf.46,AK_KT,burn,AK_KT_DCM20,Dall City (DC04),2004,Alaska Boreal Interior,66.1562,-150.2023,-9999,277.5,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,18.8,4.2,14.6,0.777,-9999,-9999,4751.6,-9999,-9999,-9999,-9999,-9999,-9999,233.9,3.75E-02,20.67,65.74,17.36,463.96,19.9,84.9,4.99,35.95,10.997,1.8949
AK_KT.sf.47,AK_KT,burn,AK_KT_DCM21,Dall City (DC04),2004,Boreal Cordillera,66.185,-150.9016,-9999,277.5,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,21,5.7,15.3,0.729,-9999,-9999,5075.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
AK_KT.sf.48,AK_KT,burn,AK_KT_DCM25/26,Dall City (DC04),2004,Alaska Boreal Interior,66.1827,-150.2192,-9999,267.5,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,19.4,0.1,19.3,0.995,-9999,-9999,3834.6,-9999,-9999,-9999,-9999,-9999,-9999,232.9,1.10E-02,21.84,63.61,13.49,457.24,18.36,84.86,4.08,33.38,8.898,1.3027
AK_KT.sf.49,AK_KT,burn,AK_KT_DCM27,Dall City (DC04),2004,Alaska Boreal Interior,66.2124,-150.2511,-9999,421,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,21.8,2.3,19.5,0.894,-9999,-9999,3893.9,-9999,-9999,-9999,-9999,-9999,-9999,233.5,3.75E-02,20.67,65.74,17.36,463.96,19.9,84.9,4.99,35.95,10.997,1.8949
AK_KT.sf.50,AK_KT,burn,AK_KT_DCM28,Dall City (DC04),2004,Alaska Boreal Interior,66.2032,-150.2298,-9999,394,-9999,1,90,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,24.8,0.1,24.7,0.996,-9999,-9999,5534,-9999,-9999,-9999,-9999,-9999,-9999,233.9,3.75E-02,20.67,65.74,17.36,463.96,19.9,84.9,4.99,35.95,10.997,1.8949
AK_KT.sf.52,AK_KT,burn,AK_KT_DCM32,Dall City (DC04),2004,Alaska Boreal Interior,66.1938,-150.2137,-9999,302,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,19.5,3.8,15.7,0.805,-9999,-9999,2821,-9999,-9999,-9999,-9999,-9999,-9999,234.1,2.19E-02,17.62,60.41,12.58,470.14,21.43,85.15,4.06,38.48,9.63,1.4984
AK_KT.sf.55,AK_KT,burn,AK_KT_DFBG1,Donnelly Flats (DF99),1999,Alaska Boreal Interior,63.9202,-145.7546,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,unknown,-9999,-9999,-9999,-9999,10.8,5.2,5.6,0.519,-9999,-9999,1039.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
AK_KT.sf.56,AK_KT,burn,AK_KT_DFBG2,Donnelly Flats (DF99),1999,Alaska Boreal Interior,63.9173,-145.7597,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,unknown,-9999,-9999,-9999,-9999,10.8,2.4,8.4,0.778,-9999,-9999,1681.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
AK_KT.sf.57,AK_KT,burn,AK_KT_DFBG3,Donnelly Flats (DF99),1999,Alaska Boreal Interior,63.9016,-145.7656,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.973,-9999,unknown,-9999,-9999,-9999,-9999,10.8,1.3,9.5,0.88,-9999,-9999,1336.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
AK_KT.sf.58,AK_KT,burn,AK_KT_DFBG4,Donnelly Flats (DF99),1999,Alaska Boreal Interior,63.8481,-145.7168,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,unknown,-9999,-9999,-9999,-9999,17.8,10.4,7.4,0.416,-9999,-9999,921.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
AK_KT.sf.53,AK_KT,burn,AK_KT_DFCB,Donnelly Flats (DF99),1999,Alaska Boreal Interior,63.8481,-145.7168,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,unknown,-9999,-9999,-9999,-9999,20,11.2,8.8,0.44,-9999,-9999,1192.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
AK_KT.sf.54,AK_KT,burn,AK_KT_DFTB,Donnelly Flats (DF99),1999,Alaska Boreal Interior,63.9199,-145.7443,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,unknown,-9999,-9999,-9999,-9999,10.2,3.4,6.8,0.667,-9999,-9999,1116.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
AK_KT.sf.64,AK_KT,burn,AK_KT_EC03B50,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.6204,-149.0904,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,18.4,9.8,8.6,0.467,-9999,-9999,1728.7,-9999,-9999,-9999,-9999,-9999,-9999,172.5,9.65E-02,18.66,50.91,6.3,70.41,14.86,86.58,3.61,19.45,5.769,0.6049
AK_KT.sf.65,AK_KT,burn,AK_KT_EC03B51,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.6216,-149.0894,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,28,12.1,15.9,0.568,-9999,-9999,3580.9,-9999,-9999,-9999,-9999,-9999,-9999,172.5,9.65E-02,18.66,50.91,6.3,70.41,14.86,86.58,3.61,19.45,5.769,0.6049
AK_KT.sf.66,AK_KT,burn,AK_KT_EC03B53,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.6238,-149.0877,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,26.8,11.1,15.7,0.586,-9999,-9999,3527.6,-9999,-9999,-9999,-9999,-9999,-9999,172.5,9.65E-02,18.66,50.91,6.3,70.41,14.86,86.58,3.61,19.45,5.769,0.6049
AK_KT.sf.67,AK_KT,burn,AK_KT_EC03B54,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.6232,-149.0834,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,25.3,8.3,17,0.672,-9999,-9999,3175.2,-9999,-9999,-9999,-9999,-9999,-9999,172.5,9.65E-02,18.66,50.91,6.3,70.41,14.86,86.58,3.61,19.45,5.769,0.6049
AK_KT.sf.68,AK_KT,burn,AK_KT_EC03B55,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.6223,-149.0845,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,31.7,16.8,14.9,0.47,-9999,-9999,3315.6,-9999,-9999,-9999,-9999,-9999,-9999,172.5,9.65E-02,18.66,50.91,6.3,70.41,14.86,86.58,3.61,19.45,5.769,0.6049
AK_KT.sf.69,AK_KT,burn,AK_KT_EC03B56,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.6194,-149.0872,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,20.6,6.6,14,0.68,-9999,-9999,3079.6,-9999,-9999,-9999,-9999,-9999,-9999,172.5,9.65E-02,18.66,50.91,6.3,70.41,14.86,86.58,3.61,19.45,5.769,0.6049
AK_KT.sf.70,AK_KT,burn,AK_KT_EC03B57,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.6191,-149.0841,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,19.9,5.1,14.8,0.744,-9999,-9999,2583.9,-9999,-9999,-9999,-9999,-9999,-9999,172.5,9.65E-02,18.66,50.91,6.3,70.41,14.86,86.58,3.61,19.45,5.769,0.6049
AK_KT.sf.71,AK_KT,burn,AK_KT_EC03B58,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.6185,-149.0833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,14.6,4.1,10.5,0.719,-9999,-9999,1551,-9999,-9999,-9999,-9999,-9999,-9999,172.5,9.65E-02,18.66,50.91,6.3,70.41,14.86,86.58,3.61,19.45,5.769,0.6049
AK_KT.sf.72,AK_KT,burn,AK_KT_EC03B59,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.6186,-149.0822,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,17.3,5.3,12,0.694,-9999,-9999,1891.6,-9999,-9999,-9999,-9999,-9999,-9999,172.5,9.65E-02,18.66,50.91,6.3,70.41,14.86,86.58,3.61,19.45,5.769,0.6049
AK_KT.sf.73,AK_KT,burn,AK_KT_EC03B60,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.6219,-149.0813,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,31.2,13.7,17.5,0.561,-9999,-9999,3315.1,-9999,-9999,-9999,-9999,-9999,-9999,172.5,9.65E-02,18.66,50.91,6.3,70.41,14.86,86.58,3.61,19.45,5.769,0.6049
AK_KT.sf.74,AK_KT,burn,AK_KT_EC03B61,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.6198,-149.0845,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,21.4,6.6,14.8,0.692,-9999,-9999,2583.9,-9999,-9999,-9999,-9999,-9999,-9999,172.5,9.65E-02,18.66,50.91,6.3,70.41,14.86,86.58,3.61,19.45,5.769,0.6049
AK_KT.sf.75,AK_KT,burn,AK_KT_EC03B62,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.6183,-149.0651,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,25.7,7.5,18.2,0.708,-9999,-9999,4202.6,-9999,-9999,-9999,-9999,-9999,-9999,172.5,9.65E-02,18.66,50.91,6.3,70.41,14.86,86.58,3.61,19.45,5.769,0.6049
AK_KT.sf.76,AK_KT,burn,AK_KT_EC03B63,Ericson Creek (EC03),2003,Boreal Cordillera,65.5766,-148.9415,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,23.8,9.5,14.3,0.601,-9999,-9999,2455.2,-9999,-9999,-9999,-9999,-9999,-9999,173.5,2.98E-01,18.59,54.26,8.54,78.53,17.98,87,4.29,22.87,7.466,0.9548
AK_KT.sf.77,AK_KT,burn,AK_KT_EC03B64,Ericson Creek (EC03),2003,Boreal Cordillera,65.5762,-148.9423,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,27,9.5,17.5,0.648,-9999,-9999,3315.1,-9999,-9999,-9999,-9999,-9999,-9999,173.5,2.98E-01,18.59,54.26,8.54,78.53,17.98,87,4.29,22.87,7.466,0.9548
AK_KT.sf.78,AK_KT,burn,AK_KT_EC03BG1,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.62,-149.0857,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,25.7,8.9,16.8,0.654,-9999,-9999,3822.3,-9999,-9999,-9999,-9999,-9999,-9999,172.5,9.65E-02,18.66,50.91,6.3,70.41,14.86,86.58,3.61,19.45,5.769,0.6049
AK_KT.sf.79,AK_KT,burn,AK_KT_EC03BG2,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.6183,-149.0857,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,18.7,3.9,14.8,0.791,-9999,-9999,3289.2,-9999,-9999,-9999,-9999,-9999,-9999,172.5,9.65E-02,18.66,50.91,6.3,70.41,14.86,86.58,3.61,19.45,5.769,0.6049
AK_KT.sf.60,AK_KT,burn,AK_KT_ECA-ECSB,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.6536,-149.0794,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,22.6,16.3,6.3,0.279,-9999,-9999,1195.5,-9999,-9999,-9999,-9999,-9999,-9999,171.9,8.06E-03,17.42,49.4,8.51,63.65,12.3,85.49,3.46,16.59,5.022,0.4733
AK_KT.sf.61,AK_KT,burn,AK_KT_ECB-B,Ericson Creek (EC03),2003,Alaska Boreal Interior,65.6497,-149.0926,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,24.2,11.8,12.4,0.512,-9999,-9999,2667.1,-9999,-9999,-9999,-9999,-9999,-9999,171.9,8.06E-03,17.42,49.4,8.51,63.65,12.3,85.49,3.46,16.59,5.022,0.4733
AK_KT.sf.62,AK_KT,burn,AK_KT_ECD-ECLB,Ericson Creek (EC03),2003,Boreal Cordillera,65.5771,-148.9488,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,23.7,17.2,6.5,0.274,-9999,-9999,760.2,-9999,-9999,-9999,-9999,-9999,-9999,173.5,2.98E-01,18.59,54.26,8.54,78.53,17.98,87,4.29,22.87,7.466,0.9548
AK_KT.sf.63,AK_KT,burn,AK_KT_ECLB,Ericson Creek (EC03),2003,Boreal Cordillera,65.5769,-148.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,22.7,15.8,6.9,0.304,-9999,-9999,830.7,-9999,-9999,-9999,-9999,-9999,-9999,173.5,2.98E-01,18.59,54.26,8.54,78.53,17.98,87,4.29,22.87,7.466,0.9548
AK_KT.sf.80,AK_KT,burn,AK_KT_FF99B,Frostfire (FF99)*,1999,Boreal Cordillera,65.1698,-147.5505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,15.9,9.2,6.7,0.421,-9999,-9999,795.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
AK_KT.sf.82,AK_KT,burn,AK_KT_FG87B1,Granite Creek (GC87),1987,Alaska Boreal Interior,63.909,-145.3762,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,unknown,-9999,-9999,-9999,-9999,15.5,6.6,8.9,0.574,-9999,-9999,1638,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
AK_KT.sf.83,AK_KT,burn,AK_KT_FG87B2_6,Granite Creek (GC87),1987,Alaska Boreal Interior,63.9201,-145.3778,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,unknown,-9999,-9999,-9999,-9999,22.4,8.8,13.6,0.607,-9999,-9999,2994.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
AK_KT.sf.84,AK_KT,burn,AK_KT_FG87B3,Granite Creek (GC87),1987,Alaska Boreal Interior,63.9188,-145.3579,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,unknown,-9999,-9999,-9999,-9999,19.3,5.5,13.8,0.715,-9999,-9999,3057.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
AK_KT.sf.85,AK_KT,burn,AK_KT_FG87B4_5,Granite Creek (GC87),1987,Alaska Boreal Interior,63.9185,-145.3715,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.262,-9999,unknown,-9999,-9999,-9999,-9999,21.3,2.5,18.8,0.883,-9999,-9999,4747.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
AK_KT.sf.81,AK_KT,burn,AK_KT_G2B,Gardiner (GR04),2004,Boreal Cordillera,62.8313,-141.3446,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,14.9,6.5,8.4,0.564,-9999,-9999,1508.6,-9999,-9999,-9999,-9999,-9999,-9999,240.5,1.69E+00,14.39,60.76,4.79,448.39,29.76,69.36,0.78,51.05,2.027,0.095
AK_KT.sf.149,AK_KT,burn,AK_KT_GTM01,Tors (TS04),2004,Boreal Cordillera,64.8839,-146.3044,-9999,458.5,-9999,3.1,261.7,-9999,-9999,20.09,0.037,126,unknown,-9999,-9999,-9999,-9999,32.6,1.2,31.4,0.963,-9999,-9999,8020.4,-9999,-9999,-9999,-9999,-9999,-9999,233.9,4.40E-02,21.14,72.41,16.74,304.46,24.61,83.84,4.19,40.95,10.262,1.6767
AK_KT.sf.150,AK_KT,burn,AK_KT_GTM02/4,Tors (TS04),2004,Boreal Cordillera,64.8865,-146.3066,-9999,430,-9999,19.5,347.5,-9999,-9999,9.17,0.263,87.5,unknown,-9999,-9999,-9999,-9999,39.4,15.7,23.7,0.602,-9999,-9999,6600.7,-9999,-9999,-9999,-9999,-9999,-9999,233.9,4.40E-02,21.14,72.41,16.74,304.46,24.61,83.84,4.19,40.95,10.262,1.6767
AK_KT.sf.151,AK_KT,burn,AK_KT_GTM05,Tors (TS04),2004,Boreal Cordillera,64.901,-146.3486,-9999,245,-9999,0,-9999,-9999,-9999,5.92,-9999,140.75,unknown,-9999,-9999,-9999,-9999,43.8,30.6,13.2,0.301,-9999,-9999,2179.7,-9999,-9999,-9999,-9999,-9999,-9999,238.1,1.66E-02,10.07,59.35,12.92,333.52,29.94,82.95,3.08,48.91,8.786,1.2738
AK_KT.sf.152,AK_KT,burn,AK_KT_GTM06,Tors (TS04),2004,Boreal Cordillera,64.9002,-146.3507,-9999,245,-9999,0,-9999,-9999,-9999,5.92,-9999,140.75,unknown,-9999,-9999,-9999,-9999,42.5,30.1,12.4,0.292,-9999,-9999,1986.2,-9999,-9999,-9999,-9999,-9999,-9999,238.1,1.66E-02,10.07,59.35,12.92,333.52,29.94,82.95,3.08,48.91,8.786,1.2738
AK_KT.sf.153,AK_KT,burn,AK_KT_GTM21,Tors (TS04),2004,Boreal Cordillera,64.8901,-146.3199,-9999,321,-9999,37,90,-9999,-9999,10.2,0.971,137,unknown,-9999,-9999,-9999,-9999,39.9,17.6,22.3,0.559,-9999,-9999,4753.6,-9999,-9999,-9999,-9999,-9999,-9999,236.1,1.41E-01,19.08,71.15,3.29,323.71,28.37,83.99,2.17,46.54,6.208,0.6887
AK_KT.sf.154,AK_KT,burn,AK_KT_GTM24,Tors (TS04),2004,Boreal Cordillera,64.882,-146.3022,-9999,469,-9999,16,274,-9999,-9999,10.39,0.985,72,unknown,-9999,-9999,-9999,-9999,35.9,4.9,31,0.864,-9999,-9999,7758.1,-9999,-9999,-9999,-9999,-9999,-9999,233.9,4.40E-02,21.14,72.41,16.74,304.46,24.61,83.84,4.19,40.95,10.262,1.6767
AK_KT.sf.155,AK_KT,burn,AK_KT_GTM25,Tors (TS04),2004,Boreal Cordillera,64.8845,-146.3059,-9999,458.5,-9999,3.1,261.7,-9999,-9999,20.09,0.987,126,unknown,-9999,-9999,-9999,-9999,34.5,0.3,34.2,0.991,-9999,-9999,8874.7,-9999,-9999,-9999,-9999,-9999,-9999,233.9,4.40E-02,21.14,72.41,16.74,304.46,24.61,83.84,4.19,40.95,10.262,1.6767
AK_KT.sf.156,AK_KT,burn,AK_KT_GTM26,Tors (TS04),2004,Boreal Cordillera,64.8876,-146.3131,-9999,351,-9999,28,288,-9999,-9999,19.44,1,-9999,unknown,-9999,-9999,-9999,-9999,34.6,1.6,33,0.954,-9999,-9999,8513.9,-9999,-9999,-9999,-9999,-9999,-9999,235.9,9.86E-10,19.39,69.23,14.74,317.27,27.17,83.95,3.84,44.76,10.053,1.6168
AK_KT.sf.157,AK_KT,burn,AK_KT_GTM31,Tors (TS04),2004,Boreal Cordillera,64.8878,-146.3098,-9999,374,-9999,21,42,-9999,-9999,19.35,0.645,171,unknown,-9999,-9999,-9999,-9999,43.3,12.9,30.4,0.702,-9999,-9999,9407,-9999,-9999,-9999,-9999,-9999,-9999,235.9,9.86E-10,19.39,69.23,14.74,317.27,27.17,83.95,3.84,44.76,10.053,1.6168
AK_KT.sf.158,AK_KT,burn,AK_KT_GTM32,Tors (TS04),2004,Boreal Cordillera,64.8873,-146.3107,-9999,379,-9999,12,260,-9999,-9999,13.07,0.621,87,unknown,-9999,-9999,-9999,-9999,33.9,1.7,32.2,0.95,-9999,-9999,10209.4,-9999,-9999,-9999,-9999,-9999,-9999,235.9,9.86E-10,19.39,69.23,14.74,317.27,27.17,83.95,3.84,44.76,10.053,1.6168
AK_KT.sf.159,AK_KT,burn,AK_KT_GTM39,Tors (TS04),2004,Boreal Cordillera,64.8851,-146.3072,-9999,437,-9999,25,284,-9999,-9999,22.75,1,88,unknown,-9999,-9999,-9999,-9999,35.5,4.9,30.6,0.862,-9999,-9999,9495.2,-9999,-9999,-9999,-9999,-9999,-9999,233.9,4.40E-02,21.14,72.41,16.74,304.46,24.61,83.84,4.19,40.95,10.262,1.6767
AK_KT.sf.160,AK_KT,burn,AK_KT_GTM40,Tors (TS04),2004,Boreal Cordillera,64.8833,-146.3042,-9999,458.5,-9999,3.1,261.7,-9999,-9999,20.09,0.819,126,unknown,-9999,-9999,-9999,-9999,34.3,0.9,33.4,0.974,-9999,-9999,8629.3,-9999,-9999,-9999,-9999,-9999,-9999,233.9,4.40E-02,21.14,72.41,16.74,304.46,24.61,83.84,4.19,40.95,10.262,1.6767
AK_KT.sf.161,AK_KT,burn,AK_KT_GTM50,Tors (TS04),2004,Boreal Cordillera,64.9009,-146.3513,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,27.5,22.2,5.3,0.193,-9999,-9999,561.2,-9999,-9999,-9999,-9999,-9999,-9999,238.1,1.66E-02,10.07,59.35,12.92,333.52,29.94,82.95,3.08,48.91,8.786,1.2738
AK_KT.sf.162,AK_KT,burn,AK_KT_GTM51,Tors (TS04),2004,Boreal Cordillera,64.9005,-146.3439,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,34.9,26.3,8.6,0.246,-9999,-9999,1560,-9999,-9999,-9999,-9999,-9999,-9999,238.1,1.66E-02,10.07,59.35,12.92,333.52,29.94,82.95,3.08,48.91,8.786,1.2738
AK_KT.sf.163,AK_KT,burn,AK_KT_GTM52,Tors (TS04),2004,Boreal Cordillera,64.9003,-146.3341,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,37.5,27.6,9.9,0.264,-9999,-9999,1421,-9999,-9999,-9999,-9999,-9999,-9999,238.1,1.66E-02,10.07,59.35,12.92,333.52,29.94,82.95,3.08,48.91,8.786,1.2738
AK_KT.sf.164,AK_KT,burn,AK_KT_GTM53,Tors (TS04),2004,Boreal Cordillera,64.8918,-146.3124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,unknown,-9999,-9999,-9999,-9999,24.6,10,14.6,0.593,-9999,-9999,2532.2,-9999,-9999,-9999,-9999,-9999,-9999,235.9,9.86E-10,19.39,69.23,14.74,317.27,27.17,83.95,3.84,44.76,10.053,1.6168
AK_KT.sf.165,AK_KT,burn,AK_KT_GTM54,Tors (TS04),2004,Boreal Cordillera,64.8428,-146.309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,unknown,-9999,-9999,-9999,-9999,22,13.1,8.9,0.405,-9999,-9999,1212.9,-9999,-9999,-9999,-9999,-9999,-9999,236.1,1.41E-01,19.08,71.15,3.29,323.71,28.37,83.99,2.17,46.54,6.208,0.6887
AK_KT.sf.166,AK_KT,burn,AK_KT_GTM55,Tors (TS04),2004,Boreal Cordillera,64.8875,-146.3078,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.991,-9999,unknown,-9999,-9999,-9999,-9999,28.4,2.8,25.6,0.901,-9999,-9999,7366.3,-9999,-9999,-9999,-9999,-9999,-9999,235.9,9.86E-10,19.39,69.23,14.74,317.27,27.17,83.95,3.84,44.76,10.053,1.6168
AK_KT.sf.167,AK_KT,burn,AK_KT_GTM56,Tors (TS04),2004,Boreal Cordillera,64.8858,-146.3028,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,unknown,-9999,-9999,-9999,-9999,26.1,7.1,19,0.728,-9999,-9999,4819.4,-9999,-9999,-9999,-9999,-9999,-9999,233.9,4.40E-02,21.14,72.41,16.74,304.46,24.61,83.84,4.19,40.95,10.262,1.6767
AK_KT.sf.168,AK_KT,burn,AK_KT_GTM57,Tors (TS04),2004,Boreal Cordillera,64.8845,-146.3011,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,unknown,-9999,-9999,-9999,-9999,20.2,1,19.2,0.95,-9999,-9999,3805.1,-9999,-9999,-9999,-9999,-9999,-9999,233.9,4.40E-02,21.14,72.41,16.74,304.46,24.61,83.84,4.19,40.95,10.262,1.6767
AK_KT.sf.169,AK_KT,burn,AK_KT_GTM58,Tors (TS04),2004,Boreal Cordillera,64.8796,-146.2933,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,unknown,-9999,-9999,-9999,-9999,22,4.2,17.8,0.809,-9999,-9999,3399.9,-9999,-9999,-9999,-9999,-9999,-9999,234.1,8.85E-02,18.43,68.91,10.95,310.78,25.87,83.89,3.15,42.82,8.259,1.1417
